CS_Site_Short_Name,CS_Site_Long_Name,CS_Latitude,CS_Longitude,NGA_Station_Name,NGA_Station_ID,NGA_Latitude,NGA_Longitude,Distance_km,Match_Type
PERR,Perris,33.80594,-117.24904,Perris Dam,PEC,33.892,-117.1613,12.539015546311333,Name Match
PERR2,Perris,33.78807,-117.24363,Perris Dam,PEC,33.892,-117.1613,13.833679927456629,Name Match
BRE,Barre Substation,33.80776,-117.98116,Brea - S Flower Av,90087,33.916,-117.896,14.3766767314123,Name Match
NUEVO,Nuevo 2,33.77602,-117.15202,Nuevo - 11th & McKinley,13095,33.818,-117.312,15.50235604563894,Name Match
BRE,Barre Substation,33.80776,-117.98116,Brea - Central Ave Caltrans Yard,13873,33.933,-117.896,15.992261881718495,Name Match
TRA,Torrance Airport,33.804,-118.3393,Los Angeles - Central & Jefferson,24987,34.013,-118.257,24.449312994944528,Name Match
USC,University of Southern California,34.0192,-118.286,Pacoima Kagel Canyon USC,90005,34.25,-118.42,28.47342950642532,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Los Angeles - Griffith Park/Toyon(Rock),24752,34.143,-118.304,28.539405672603685,Name Match
RIO,Rio Hondo,34.10473,-117.97956,Ontario - 4th & Mountain,23895,34.076,-117.671,28.593249987905583,Name Match
PACI,Pacifico,34.34609,-117.97474,West Covina - I10 & Pacific Ave,23774,34.073,-117.938,30.553586037983354,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,LA - Griffith Park Observatory,141,34.118,-118.299,30.97048913919206,Name Match
BRE,Barre Substation,33.80776,-117.98116,LA - Obregon Park,24400,34.037,-118.178,31.298906997186926,Name Match
OLI,Olinda,33.94539,-117.92372,Los Angeles - Olive & Pico,24838,34.037,-118.263,32.89656273932611,Name Match
RIO,Rio Hondo,34.10473,-117.97956,Ontario - I10 & 4th,23896,34.077,-117.621,33.162016582633825,Name Match
FIL,Filmore Central Park,34.39865,-118.912,Jensen Filtration Plant Generator Building Free-Field (K2),JGBF,34.3131,-118.4992,39.069462619965016,Name Match
FIL,Filmore Central Park,34.39865,-118.912,Granada Hills; Jensen Filter Plant; Reservoir Structure; Balboa Blvd; roof level,1939,34.3082,-118.5005,39.09142294926185,Name Match
BRE,Barre Substation,33.80776,-117.98116,Inglewood - Centinela & La Brea,14044,33.976,-118.354,39.169865066354525,Name Match
FIL,Filmore Central Park,34.39865,-118.912,Jensen Filter Plant Generator Building,655,34.313,-118.498,39.17903606049283,Name Match
FIL,Filmore Central Park,34.39865,-118.912,Jensen Filter Plant Administrative Building Free Field (K2),JABF,34.3108,-118.4968,39.34640081350041,Name Match
FIL,Filmore Central Park,34.39865,-118.912,Jensen Filter Plant Administrative Building Free Field (K2),JABF,34.31076,-118.4968,39.347514099040275,Name Match
FIL,Filmore Central Park,34.39865,-118.912,Jensen Filter Plant Administrative Building,655,34.312,-118.496,39.38442371862003,Name Match
FIL,Filmore Central Park,34.39865,-118.912,Los Angeles Filtration Plant,LFP,34.3053,-118.4881,40.27503270185596,Name Match
FIL,Filmore Central Park,34.39865,-118.912,Los Angeles Filtration Plant,LFP,34.30529,-118.4881,40.27532153832869,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Pasadena - USGS/NSMP Office,5296,34.1367,-118.129,41.34121613555549,Name Match
BRE,Barre Substation,33.80776,-117.98116,Los Angeles - Washington & La Brea,24818,34.041,-118.348,42.64098270591202,Name Match
TRA,Torrance Airport,33.804,-118.3393,Brea - Central Ave Caltrans Yard,13873,33.933,-117.896,43.36941116047921,Name Match
BRE,Barre Substation,33.80776,-117.98116,Los Angeles - 3rd & La Brea LADOT,24851,34.07,-118.346,44.53168186560551,Name Match
TRA,Torrance Airport,33.804,-118.3393,Yorba Linda; Diemer Filtration Plant,698,33.91175,-117.8204,49.38977193153538,Name Match
TRA,Torrance Airport,33.804,-118.3393,Yorba Linda; Diemer Filtration Plant,698,33.9118,-117.8204,49.39110731903058,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Little Rock Post Office,5030,34.5214,-117.991,51.75600001822845,Name Match
BRE,Barre Substation,33.80776,-117.98116,LA - Brentwood VA Hospital,638,34.063,-118.463,52.73972799619986,Name Match
TRA,Torrance Airport,33.804,-118.3393,Irvine - 2-story Caltrans TMC,13208,33.678,-117.753,55.993257944607805,Name Match
TRA,Torrance Airport,33.804,-118.3393,Los Angeles Filtration Plant,LFP,34.30529,-118.4881,57.40176026743829,Name Match
TRA,Torrance Airport,33.804,-118.3393,Los Angeles Filtration Plant,LFP,34.3053,-118.4881,57.40283985023556,Name Match
ALIS,Aliso,34.41973,-118.09137,Pacific Palisades - Sunset & Carey,24014,34.045,-118.522,57.47582812832441,Name Match
DLA,Del Amo,33.84822,-118.09624,Woodland Hills - Canoga & Ventura,24807,34.167,-118.596,58.125221764697315,Name Match
TRA,Torrance Airport,33.804,-118.3393,Jensen Filter Plant Administrative Building Free Field (K2),JABF,34.31076,-118.4968,58.187127432459654,Name Match
TRA,Torrance Airport,33.804,-118.3393,Jensen Filter Plant Administrative Building Free Field (K2),JABF,34.3108,-118.4968,58.1914338872178,Name Match
TRA,Torrance Airport,33.804,-118.3393,Jensen Filter Plant Administrative Building,655,34.312,-118.496,58.302346719328426,Name Match
TRA,Torrance Airport,33.804,-118.3393,Jensen Filtration Plant Generator Building Free-Field (K2),JGBF,34.3131,-118.4992,58.49437362184234,Name Match
ALIS,Aliso,34.41973,-118.09137,Pacific Palisades - Sunset,90049,34.042,-118.554,59.77476458849367,Name Match
PACI,Pacifico,34.34609,-117.97474,Pacific Palisades - Sunset & Carey,24014,34.045,-118.522,60.450315029110335,Name Match
DLA,Del Amo,33.84822,-118.09624,Woodland Hills - Victory & Fallbrook,24803,34.185,-118.623,61.31416653795624,Name Match
PACI,Pacifico,34.34609,-117.97474,Pacific Palisades - Sunset,90049,34.042,-118.554,63.100840565722265,Name Match
OLI,Olinda,33.94539,-117.92372,Sylmar - Olive View Med FF,24514,34.326,-118.444,63.90700346470842,Name Match
OLI,Olinda,33.94539,-117.92372,Reche Canyon - Olive Dell Ranch,5037,34.00469,-117.2239,64.86757205782664,Name Match
OLI,Olinda,33.94539,-117.92372,Reche Canyon - Olive Dell Ranch,5037,34.0047,-117.2239,64.86768132056888,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Paradise Springs - Camp Office,5032,34.393,-117.805,64.89319727469815,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Frazier Park - Post Office,5420,34.812,-118.945,66.31274057579532,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Griffith Park Observatory,GRF,34.1192,-117.809,68.6911361475466,Name Match
TRA,Torrance Airport,33.804,-118.3393,San Juan Capistrano #2,SJU,33.4873,-117.6811,70.37264714936912,Name Match
TRA,Torrance Airport,33.804,-118.3393,San Juan Capistrano #2,SJU,33.48725,-117.6811,70.37544475593724,Name Match
TRA,Torrance Airport,33.804,-118.3393,San Juan Capistrano,465,33.4894,-117.671,71.06774485706451,Name Match
TRA,Torrance Airport,33.804,-118.3393,San Juan Capistrano - I5,13070,33.485,-117.669,71.47188002125644,Name Match
TRA,Torrance Airport,33.804,-118.3393,Capistrano Beach - I5/Via Calif,13795,33.466,-117.666,72.78713575287054,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Seal Beach - Office Bldg,14578,33.757,-118.084,75.33893765352087,Name Match
OSI,Osito Audit: Castaic Lake Dam,34.6145,-118.7235,Los Angeles - Exposition & 7th Ave,24984,34.021,-118.325,75.46251136953184,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Wrightwood Post Office,5282,34.36,-117.629,80.7975822311525,Name Match
PACI,Pacifico,34.34609,-117.97474,Malibu - W Pacific Cst Hwy,90051,34.024,-118.788,82.93758331592346,Name Match
DLA,Del Amo,33.84822,-118.09624,Redlands - 1-story Warehouse,23495,34.066,-117.214,84.8967337777264,Name Match
DLA,Del Amo,33.84822,-118.09624,Redlands - Orange,23169,34.074,-117.183,87.88703470608837,Name Match
DLA,Del Amo,33.84822,-118.09624,Redlands - Garden & Mariposa,23164,34.026,-117.155,89.05360128838235,Name Match
TRA,Torrance Airport,33.804,-118.3393,Riverside - Hwy 91 & Central,13914,33.951,-117.388,89.32947946206882,Name Match
TRA,Torrance Airport,33.804,-118.3393,Riverside - Van Buren&Trautwein,13916,33.895,-117.32,94.67199468344302,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Corona - 2-story Office Bldg,13698,33.856,-117.541,103.8630550000389,Name Match
TRA,Torrance Airport,33.804,-118.3393,Strawberry Peak,sbpx,34.232,-117.235,112.35437084886826,Name Match
FIL,Filmore Central Park,34.39865,-118.912,Yorba Linda; Diemer Filtration Plant,698,33.9118,-117.8204,114.10307030376656,Name Match
FIL,Filmore Central Park,34.39865,-118.912,Yorba Linda; Diemer Filtration Plant,698,33.91175,-117.8204,114.10573422947992,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,San Bernardino - 3-story Office,23516,34.065,-117.289,116.14161272924329,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Seven Oaks Dam Project Office,5300,34.1105,-117.099,132.00570190471336,Name Match
TRA,Torrance Airport,33.804,-118.3393,Anza - Tripp Flats Training,5222,33.6022,-116.756,148.1716733497836,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Forest Falls Post Office,5075,34.088,-116.919,148.74938934455992,Name Match
FIL,Filmore Central Park,34.39865,-118.912,Riverside; Mills Filter Plant Alessandro Blvd; 1-story; Ground level,5275,33.9202,-117.3207,155.7812361042346,Name Match
COO,Compton,33.89604,-118.21639,Coolwater,23,34.851,-116.858,163.7590443068078,Name Match
PACI,Pacifico,34.34609,-117.97474,Pacific Beach - Mission,3150,32.795,-117.255,184.9134368963579,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Anza Post Office,103,33.5556,-116.674,190.1797807318649,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Thousand Palms Post Office,5068,33.8166,-116.3945,203.09534170213684,Name Match
ALP,Antelope,34.68708,-118.29946,Antelope Grade,PAGB,35.7307,-120.2499,211.81110646249005,Name Match
ALP,Antelope,34.68708,-118.29946,Twentynine Palms - Two Miles&Alp,22954,34.149,-116.084,211.8402781274117,Name Match
TRA,Torrance Airport,33.804,-118.3393,Ground To Air Transmit And Receive Compound,GATR,34.55266,-120.5024,215.690551688175,Name Match
TRA,Torrance Airport,33.804,-118.3393,Ground To Air Transmit And Receive Compound,GATR,34.5527,-120.5024,215.69222453558524,Name Match
ALP,Antelope,34.68708,-118.29946,ALP (temp),4,36.0109,-120.253,230.33809569051942,Name Match
TRA,Torrance Airport,33.804,-118.3393,Bombay Beach - Bertram,11627,33.397,-115.776,241.67083678568991,Name Match
CHN,Chino,33.99879,-117.68044,El Centro - Meloland Geotechnic,1794,32.773,-115.447,248.13962358713562,Name Match
ALP,Antelope,34.68708,-118.29946,Alpine Fire Station,2467,32.838,-116.775,249.258612045576,Name Match
PAS,Pasadena,34.148426,-118.17119,Paso Robles - Santa Fe & Creston,36316,35.615,-120.657,279.2827528982688,Name Match
PAS,Pasadena,34.148426,-118.17119,Mountain Pass,MTP,35.4843,-115.5532,281.37852369087983,Name Match
PAS,Pasadena,34.148426,-118.17119,Mountain Pass,MTP,35.48434,-115.5532,281.3808217906467,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Fresno - NSMP USGS Office,1748,36.774,-119.728,292.66547201414426,Name Match
PAS,Pasadena,34.148426,-118.17119,"Ramage Ranch, Paso Robles, CA, USA",RAMR,35.636,-120.8698,296.52575033142614,Name Match
TRA,Torrance Airport,33.804,-118.3393,TRA (temp),9,36.1657,-120.309,318.04326233880255,Name Match
TRA,Torrance Airport,33.804,-118.3393,Cambria - Hwy 1 Caltrans Bridge,37737,35.593,-121.124,323.0552845881421,Name Match
PAS,Pasadena,34.148426,-118.17119,TAMAULIPAS,-999,32.5495,-115.2357,325.4839304829496,Name Match
TRA,Torrance Airport,33.804,-118.3393,Transmitter Hill,1651,36.249,-120.343,327.3960670529886,Name Match
RIO,Rio Hondo,34.10473,-117.97956,Big River - Rio Mesa,20955,34.133,-114.372,332.0936244541558,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Holtville Post Office,5055,32.8114,-115.3786,335.8740751811934,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Hollister; BLM Office 20 Hamilton Ct; small shelter; ground level,1865,36.8831,-121.3908,384.7982227372735,Name Match
USC,University of Southern California,34.0192,-118.286,USC McGee Creek,52,37.554,-118.798,395.75356218907393,Name Match
USC,University of Southern California,34.0192,-118.286,USC McGee Creek Inn,37,37.586,-118.781,399.1123682694602,Name Match
USC,University of Southern California,34.0192,-118.286,USC Convict Lakes,40,37.595,-118.85,400.847840729682,Name Match
OLI,Olinda,33.94539,-117.92372,Greenfield - Police Station,47460,36.321,-121.243,401.05871523158805,Name Match
USC,University of Southern California,34.0192,-118.286,USC Cash Baugh Ranch,34,37.679,-118.813,409.71139551278935,Name Match
PAS,Pasadena,34.148426,-118.17119,San Juan Bautista - Hwy 101/156 Overpass,47315,36.8619,-121.578,431.37414043144315,Name Match
PAS,Pasadena,34.148426,-118.17119,"SJB Overpass, Bent 3 g.l.",47315,36.862,-121.578,431.3817768764353,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,Santa Cruz - Co Office Bldg Gnds,48906,36.978,-122.021,432.3769169427279,Name Match
FFI,Five-Fourteen Interchange,34.33603,-118.50862,San Jose; CHP Field Office Junction Ave; 1-story; ground level,1838,37.3833,-121.9109,456.89746895437924,Name Match
FIL,Filmore Central Park,34.39865,-118.912,Woodside - Filoli Visitor Center,1752,37.468,-122.308,458.15242621160223,Name Match
ALP,Antelope,34.68708,-118.29946,"Alpine Way, Portola Valley, CA",J021,37.3566,-122.2366,461.96339918549774,Name Match
FIL,Filmore Central Park,34.39865,-118.912,"Filbert St., Half Moon Bay, CA",J010,37.458,-122.4362,465.12867060339704,Name Match
PDE,Pardee,34.44199,-118.58215,Oakland; Fire Station 27 Pardee Dr; 1-story; ground level,1858,37.7298,-122.2014,489.22381410678076,Name Match
TRA,Torrance Airport,33.804,-118.3393,Tracy - Sewage Treatm Plant,57063,37.46,-121.42,492.6577628668279,Name Match
TRA,Torrance Airport,33.804,-118.3393,San Jose; Fire Station 06 Central; Cherry Ave; 1-story; ground level,1781,37.3014,-121.9039,505.10902856718326,Name Match
P1,p1,34.3146,-118.48887,Oakland; Fire Station 17 (P11),1860,37.7857,-122.1973,509.92267870881943,Name Match
GAVI,Gavilan,33.79844,-117.39802,Gilroy - Gavilan Coll.,47006,36.973,-121.568,517.1034268174114,Name Match
ALP,Antelope,34.68708,-118.29946,Tamalpais Peak C,NTAC,37.9237,-122.5965,526.9376025699428,Name Match
ALP,Antelope,34.68708,-118.29946,Tamalpais Peak B,NTAB,37.9231,-122.5983,527.0109237115589,Name Match
PAS,Pasadena,34.148426,-118.17119,San Lorenzo - Hesperian & Paseo Grande,58346,37.68,-122.126,530.0321380614049,Name Match
PACI,Pacifico,34.34609,-117.97474,"Madeira Drive, Pacifica, CA",J031,37.5813,-122.4824,542.0828512403724,Name Match
CHN,Chino,33.99879,-117.68044,"Technology Dr., Fremont, CA",C023,37.5104,-121.954,548.6730307006109,Name Match
PACI,Pacifico,34.34609,-117.97474,"Emeryville; Pacific Park #2, Free Field",1662,37.844,-122.295,549.3778149732028,Name Match
P11,p11,34.033783,-118.197174,Oakland; Fire Station 17 (P11),1860,37.7857,-122.1973,551.0885631615974,Name Match
PACI,Pacifico,34.34609,-117.97474,SF - Pacific Heights,58131,37.79,-122.429,553.8740674198167,Name Match
OLI,Olinda,33.94539,-117.92372,Woodside - Filoli Visitor Center,1752,37.468,-122.308,556.7615806260836,Name Match
TRA,Torrance Airport,33.804,-118.3393,Antioch - Contra Loma Park,57426,37.972,-121.829,559.9141503081441,Name Match
TRA,Torrance Airport,33.804,-118.3393,Clayton; Contra Costa Fire Station 11 Center Ave; 1.5-story; ground level,1846,37.9422,-121.9305,562.4138349530836,Name Match
TRA,Torrance Airport,33.804,-118.3393,Walnut Creek; Contra Costa Fire Station 04 Hawthorne Dr; 1-story; ground level,1844,37.8852,-122.0322,562.6772986355576,Name Match
RIO,Rio Hondo,34.10473,-117.97956,"Briones Reserve, Orinda, CA, USA",BRIB,37.9188,-122.1518,566.161583325482,Name Match
TRA,Torrance Airport,33.804,-118.3393,Oakland; FD Fire Training Center,1861,37.792,-122.2638,567.2515016454837,Name Match
TRA,Torrance Airport,33.804,-118.3393,Berkeley - Strawberry Canyon,1005,37.87,-122.24,572.6273415330558,Name Match
TRA,Torrance Airport,33.804,-118.3393,Martinez; Contra Costa Fire Station 14 Jones St; 1-story; ground level,1847,38.013,-122.1342,579.4010041646656,Name Match
PACI,Pacifico,34.34609,-117.97474,Reno - Sierra Pacific Power Co,2023,39.466,-119.773,591.2951192364603,Name Match
OLI,Olinda,33.94539,-117.92372,Bolinas,NBO,37.9214,-122.7181,617.7078924184219,Name Match
PACI,Pacifico,34.34609,-117.97474,Pacific Heights Rd (OR4),1549,39.4558,-121.603,653.2300440078418,Name Match
HUMC,Harvard-UCLA Medical Center,33.8306,-118.2918,Medical Center,1544,39.507,-121.54,694.3595827477744,Name Match
PAS,Pasadena,34.148426,-118.17119,Rio Dell Overpass - FF,89324,40.503,-124.099,879.2889897783969,Name Match
PAS,Pasadena,34.148426,-118.17119,"Rio Dell Overpass, E Ground",89324,40.503,-124.099,879.2889897783969,Name Match
PAS,Pasadena,34.148426,-118.17119,"Rio Dell Overpass, W Ground",89324,40.503,-124.099,879.2889897783969,Name Match
RIO,Rio Hondo,34.10473,-117.97956,"Rio Dell Overpass, W Ground",89324,40.503,-124.099,893.4121411154871,Name Match
RIO,Rio Hondo,34.10473,-117.97956,"Rio Dell Overpass, E Ground",89324,40.503,-124.099,893.4121411154871,Name Match
RIO,Rio Hondo,34.10473,-117.97956,Rio Dell Overpass - FF,89324,40.503,-124.099,893.4121411154871,Name Match
OLI,Olinda,33.94539,-117.92372,"Petrolia, General Store",1398,40.324,-124.286,905.6153578624313,Name Match
OLI,Olinda,33.94539,-117.92372,Petrolia,89156,40.324,-124.286,905.6153578624313,Name Match
TRA,Torrance Airport,33.804,-118.3393,TRA-670 ATR Reactor Bldg(Bsmt),-999,43.585,-112.9619,1182.8153545605874,Name Match
TRA,Torrance Airport,33.804,-118.3393,TRA-642 ETR Reactor Bldg(Bsmt),-999,43.5881,-112.965,1183.0226169199216,Name Match
OLI,Olinda,33.94539,-117.92372,Anchorage - Police Headquarters,8030,61.1795,-149.8058,3783.1892712293798,Name Match
s001,s001,34.26667,-119.22848,FKS001,FKS001,37.7949,140.9196,8507.255973319203,Name Match
RIO,Rio Hondo,34.10473,-117.97956,Mizusawaku Interior O ganecho,44B71,39.1267,141.1417,8511.957145657687,Name Match
TRA,Torrance Airport,33.804,-118.3393,Yokote Central City,55203,39.3108,140.5697,8536.911078493438,Name Match
s003,s003,34.34576,-119.17637,FKS003,FKS003,37.7613,140.4799,8540.154258812627,Name Match
CHN,Chino,33.99879,-117.68044,Ichinoseki Maikawa,4CA71,38.9518,141.2198,8545.910019484347,Name Match
s024,s024,34.32412,-119.12872,FKS024,FKS024,37.3957,140.1325,8593.09022237387,Name Match
s022,s022,34.24505,-119.18086,FKS022,FKS022,37.6002,139.6467,8617.546802276316,Name Match
s030,s030,34.56122,-118.97171,FKS030,FKS030,37.453,139.5133,8630.472100789546,Name Match
s026,s026,34.40317,-119.07648,FKS026,FKS026,37.266,139.5386,8643.261762024924,Name Match
s028,s028,34.4822,-119.02414,FKS028,FKS028,37.3491,139.3144,8652.984530589607,Name Match
WNGC,Whittier Narrows Golf Course,34.041824,-118.0653,OLF,-999,50.496,6.421,9154.65981947949,Name Match
s001,s001,34.26667,-119.22848,TKS001,TKS001,34.203,134.6098,9201.039928232678,Name Match
s001,s001,34.26667,-119.22848,HRS001,HRS001,35.0305,132.9044,9269.588614268154,Name Match
s003,s003,34.34576,-119.17637,HRS003,HRS003,34.8111,132.8444,9287.152203916392,Name Match
GV03,Mt. Marie Louise N Grass Valley 3,34.27648,-117.23294,Valle,-999,46.158,13.393,9793.97184569267,Name Match
GV05,Mt. Marie Louise N Grass Valley 5,34.28145,-117.24477,Valle,-999,46.158,13.393,9794.073529540889,Name Match
MRVY,Moreno valley,33.92527,-117.16828,Valle,-999,46.158,13.393,9824.047051353575,Name Match
OLI,Olinda,33.94539,-117.92372,Cattolica,-999,43.955,12.736,10017.280405565478,Name Match
LMAT,Lake Mathews Drive,33.80195,-117.40281,Nocera Umbra-Salmata,-999,43.1492,12.7972,10076.60536993695,Name Match
TRA,Torrance Airport,33.804,-118.3393,Pietralunga,-999,43.4267,12.4486,10082.572994567863,Name Match
OLI,Olinda,33.94539,-117.92372,Foligno Santa Maria Infraportas-Base,-999,42.9535,12.6996,10101.958665477889,Name Match
OLI,Olinda,33.94539,-117.92372,Carsoli 1,-999,42.101,13.088,10195.716958970566,Name Match
OLI,Olinda,33.94539,-117.92372,Pescasseroli,-999,41.8121,13.7892,10256.967870271177,Name Match
OLI,Olinda,33.94539,-117.92372,Termoli,-999,41.989,14.975,10301.708282189269,Name Match
RIO,Rio Hondo,34.10473,-117.97956,Serracapriola,-999,41.807,15.165,10315.282148725872,Name Match
TRA,Torrance Airport,33.804,-118.3393,Garigliano-Centrale Nucleare 2,-999,41.258,13.833,10342.087869215586,Name Match
TRA,Torrance Airport,33.804,-118.3393,Garigliano-Centrale Nucleare,-999,41.258,13.833,10342.087869215586,Name Match
OLI,Olinda,33.94539,-117.92372,Veliki Ston-F-Ka Soli,-999,42.833,17.688,10358.782165381785,Name Match
OLI,Olinda,33.94539,-117.92372,Napoli Ovest,-999,40.799,14.18,10365.700339079249,Name Match
OLI,Olinda,33.94539,-117.92372,Bagnoli Irpinio,-999,40.821,15.069,10409.573275067338,Name Match
RIO,Rio Hondo,34.10473,-117.97956,Rionero In Vulture,-999,40.929,15.669,10418.53799739918,Name Match
TRA,Torrance Airport,33.804,-118.3393,Contrada Fiumicella-Teora,-999,40.8814,15.255,10447.984536891601,Name Match
OLI,Olinda,33.94539,-117.92372,Petrovac - Hotel Olivia,-999,42.204,18.948,10475.37702971886,Name Match
OLI,Olinda,33.94539,-117.92372,Ulcinj - Hotel Olimpic,-999,41.911,19.249,10516.304392617627,Name Match
RIO,Rio Hondo,34.10473,-117.97956,Chromio Anapsiktirio,-999,40.13,21.73,10783.62593102493,Name Match
P1,p1,34.3146,-118.48887,TAP104,-999,25.158,121.7202,10849.585538835523,Name Match
P1,p1,34.3146,-118.48887,TAP103,-999,25.071,121.781,10851.837349070756,Name Match
P1,p1,34.3146,-118.48887,TAP100,-999,25.0351,121.519,10873.6721676683,Name Match
P10,p10,34.056297,-118.20656,TAP104,-999,25.158,121.7202,10887.691496575442,Name Match
P10,p10,34.056297,-118.20656,TAP103,-999,25.071,121.781,10889.931028497334,Name Match
P10,p10,34.056297,-118.20656,TAP100,-999,25.0351,121.519,10911.782601057961,Name Match
PAS,Pasadena,34.148426,-118.17119,ENA,-999,24.428,121.7407,10938.552586625845,Name Match
OLI,Olinda,33.94539,-117.92372,Gaoling,061GAL,34.5,109.1,10965.347791748227,Name Match
LADT,Los Angeles Downtown,34.05204,-118.25713,WNT,-999,23.8783,120.6843,11058.42016950972,Name Match
TRA,Torrance Airport,33.804,-118.3393,Styx Mill Transfer Station ,SMTC,-43.4675,172.6139,11077.014382764673,Name Match
SMCA,Santa Monica Civic Auditorium,34.00909,-118.48939,Oni,20,42.583,43.44,11301.948347840837,Name Match
PLS,Pleasants Peak,33.7953,-117.60906,LPLS,-999,-43.7163,169.423,11345.515476009776,Name Match
TAB,Table Mountain,34.38245,-117.68191,Tabas,9101,33.58,56.92,12437.063046755608,Name Match
